subjID,condA,condB,t,Ms_ad,Mo_ad,Ms_disad,Mo_disad,decision
86,1,2,9,10,4.99,6,5,1
86,2,1,9,-6,-5,-10,-4.99,1
86,2,2,9,10,4.99,6,5,1
86,1,1,10,-4,-5,-10,-4.99,1
86,1,2,10,10,4.99,4,5,1
86,2,1,10,-4,-5,-10,-4.99,1
86,2,2,10,10,4.99,4,5,1
86,1,1,11,-10,-6,-10,-5,2
86,1,2,11,10,5,10,6,2
86,2,1,11,-10,-6,-10,-5,2
86,2,2,11,10,5,10,6,2
86,1,1,12,-10,-12,-8,-10,2
86,1,2,12,8,10,10,12,2
86,2,1,12,-10,-12,-8,-10,2
86,2,2,12,8,10,10,12,2
87,1,1,1,-5,-15,-15,-5,1
87,1,2,1,15,5,5,15,2
87,2,1,1,-5,-15,-15,-5,1
87,2,2,1,15,5,5,15,2
87,1,1,2,-5,-15,-6,-5,2
87,1,2,2,6,5,5,15,1
87,2,1,2,-5,-15,-6,-5,2
87,2,2,2,6,5,5,15,1
87,1,1,3,-5,-6,-6,-5,1
87,1,2,3,6,5,5,6,1
87,2,1,3,-5,-6,-6,-5,2
87,2,2,3,6,5,5,6,2
87,1,1,4,-5,-20,-20,-5,2
87,1,2,4,20,5,5,20,2
87,2,1,4,-5,-20,-20,-5,2
87,2,2,4,20,5,5,20,2
87,1,1,5,-5,-10,-6,-5,2
87,1,2,5,6,5,5,10,1
87,2,1,5,-5,-10,-6,-5,2
87,2,2,5,6,5,5,10,1
87,1,1,6,-10,-12,-12,-10,1
87,1,2,6,12,10,10,12,2
87,2,1,6,-10,-12,-12,-10,2
87,2,2,6,12,10,10,12,2
87,1,1,7,-5,-20,-10,-5,2
87,1,2,7,10,5,5,20,2
87,2,1,7,-5,-20,-10,-5,2
87,2,2,7,10,5,5,20,1
87,1,1,8,-5,-10,-10,-5,1
87,1,2,8,10,5,5,10,1
87,2,1,8,-5,-10,-10,-5,2
87,2,2,8,10,5,5,10,1
87,1,1,9,-6,-5,-10,-4.99,1
87,1,2,9,10,4.99,6,5,1
87,2,1,9,-6,-5,-10,-4.99,1
87,2,2,9,10,4.99,6,5,2
87,1,1,10,-4,-5,-10,-4.99,1
87,1,2,10,10,4.99,4,5,2
87,2,1,10,-4,-5,-10,-4.99,1
87,2,2,10,10,4.99,4,5,2
87,1,1,11,-10,-6,-10,-5,2
87,1,2,11,10,5,10,6,2
87,2,1,11,-10,-6,-10,-5,1
87,2,2,11,10,5,10,6,2
87,1,1,12,-10,-12,-8,-10,2
87,1,2,12,8,10,10,12,2
87,2,1,12,-10,-12,-8,-10,2
87,2,2,12,8,10,10,12,2
88,1,1,1,-5,-15,-15,-5,1
88,1,2,1,15,5,5,15,1
88,2,1,1,-5,-15,-15,-5,1
88,2,2,1,15,5,5,15,1
88,1,1,2,-5,-15,-6,-5,2
88,1,2,2,6,5,5,15,1
88,2,1,2,-5,-15,-6,-5,2
88,2,2,2,6,5,5,15,2
88,1,1,3,-5,-6,-6,-5,1
88,1,2,3,6,5,5,6,1
88,2,1,3,-5,-6,-6,-5,1
88,2,2,3,6,5,5,6,1
88,1,1,4,-5,-20,-20,-5,1
88,1,2,4,20,5,5,20,1
88,2,1,4,-5,-20,-20,-5,1
88,2,2,4,20,5,5,20,1
88,1,1,5,-5,-10,-6,-5,2
88,1,2,5,6,5,5,10,2
88,2,1,5,-5,-10,-6,-5,2
88,2,2,5,6,5,5,10,1
88,1,1,6,-10,-12,-12,-10,1
88,1,2,6,12,10,10,12,1
88,2,1,6,-10,-12,-12,-10,1
88,2,2,6,12,10,10,12,1
88,1,1,7,-5,-20,-10,-5,1
88,1,2,7,10,5,5,20,1
88,2,1,7,-5,-20,-10,-5,1
88,2,2,7,10,5,5,20,1
88,1,1,8,-5,-10,-10,-5,1
88,1,2,8,10,5,5,10,1
88,2,1,8,-5,-10,-10,-5,1
88,2,2,8,10,5,5,10,1
88,1,1,9,-6,-5,-10,-4.99,1
88,1,2,9,10,4.99,6,5,1
88,2,1,9,-6,-5,-10,-4.99,1
88,2,2,9,10,4.99,6,5,1
88,1,1,10,-4,-5,-10,-4.99,1
88,1,2,10,10,4.99,4,5,1
88,2,1,10,-4,-5,-10,-4.99,1
88,2,2,10,10,4.99,4,5,1
88,1,1,11,-10,-6,-10,-5,2
88,1,2,11,10,5,10,6,2
88,2,1,11,-10,-6,-10,-5,2
88,2,2,11,10,5,10,6,2
88,1,1,12,-10,-12,-8,-10,2
88,1,2,12,8,10,10,12,2
88,2,1,12,-10,-12,-8,-10,2
88,2,2,12,8,10,10,12,2
89,1,1,1,-5,-15,-15,-5,1
89,1,2,1,15,5,5,15,1
89,2,1,1,-5,-15,-15,-5,2
89,2,2,1,15,5,5,15,2
89,1,1,2,-5,-15,-6,-5,2
89,1,2,2,6,5,5,15,1
89,2,1,2,-5,-15,-6,-5,2
89,2,2,2,6,5,5,15,1
89,1,1,3,-5,-6,-6,-5,2
89,1,2,3,6,5,5,6,1
89,2,1,3,-5,-6,-6,-5,2
89,2,2,3,6,5,5,6,2
89,1,1,4,-5,-20,-20,-5,1
89,1,2,4,20,5,5,20,2
89,2,1,4,-5,-20,-20,-5,2
89,2,2,4,20,5,5,20,1
89,1,1,5,-5,-10,-6,-5,2
89,1,2,5,6,5,5,10,1
89,2,1,5,-5,-10,-6,-5,1
89,2,2,5,6,5,5,10,2
89,1,1,6,-10,-12,-12,-10,1
89,1,2,6,12,10,10,12,1
89,2,1,6,-10,-12,-12,-10,1
89,2,2,6,12,10,10,12,2
89,1,1,7,-5,-20,-10,-5,1
89,1,2,7,10,5,5,20,1
89,2,1,7,-5,-20,-10,-5,2
89,2,2,7,10,5,5,20,2
89,1,1,8,-5,-10,-10,-5,1
89,1,2,8,10,5,5,10,1
89,2,1,8,-5,-10,-10,-5,2
89,2,2,8,10,5,5,10,2
89,1,1,9,-6,-5,-10,-4.99,1
89,1,2,9,10,4.99,6,5,2
89,2,1,9,-6,-5,-10,-4.99,1
89,2,2,9,10,4.99,6,5,2
89,1,1,10,-4,-5,-10,-4.99,1
89,1,2,10,10,4.99,4,5,2
89,2,1,10,-4,-5,-10,-4.99,2
89,2,2,10,10,4.99,4,5,1
89,1,1,11,-10,-6,-10,-5,2
89,1,2,11,10,5,10,6,2
89,2,1,11,-10,-6,-10,-5,2
89,2,2,11,10,5,10,6,2
89,1,1,12,-10,-12,-8,-10,2
89,1,2,12,8,10,10,12,2
89,2,1,12,-10,-12,-8,-10,2
89,2,2,12,8,10,10,12,2
90,1,1,1,-5,-15,-15,-5,1
90,1,2,1,15,5,5,15,1
90,2,1,1,-5,-15,-15,-5,1
90,2,2,1,15,5,5,15,1
90,1,1,2,-5,-15,-6,-5,1
90,1,2,2,6,5,5,15,1
90,2,1,2,-5,-15,-6,-5,1
90,2,2,2,6,5,5,15,1
90,1,1,3,-5,-6,-6,-5,1
90,1,2,3,6,5,5,6,1
90,2,1,3,-5,-6,-6,-5,1
90,2,2,3,6,5,5,6,1
90,1,1,4,-5,-20,-20,-5,1
90,1,2,4,20,5,5,20,1
90,2,1,4,-5,-20,-20,-5,1
90,2,2,4,20,5,5,20,1
90,1,1,5,-5,-10,-6,-5,1
90,1,2,5,6,5,5,10,1
90,2,1,5,-5,-10,-6,-5,1
90,2,2,5,6,5,5,10,1
90,1,1,6,-10,-12,-12,-10,1
90,1,2,6,12,10,10,12,1
90,2,1,6,-10,-12,-12,-10,1
90,2,2,6,12,10,10,12,1
90,1,1,7,-5,-20,-10,-5,1
90,1,2,7,10,5,5,20,1
90,2,1,7,-5,-20,-10,-5,1
90,2,2,7,10,5,5,20,1
90,1,1,8,-5,-10,-10,-5,1
90,1,2,8,10,5,5,10,1
90,2,1,8,-5,-10,-10,-5,1
90,2,2,8,10,5,5,10,1
90,1,1,9,-6,-5,-10,-4.99,1
90,1,2,9,10,4.99,6,5,1
90,2,1,9,-6,-5,-10,-4.99,1
90,2,2,9,10,4.99,6,5,1
90,1,1,10,-4,-5,-10,-4.99,1
90,1,2,10,10,4.99,4,5,1
90,2,1,10,-4,-5,-10,-4.99,1
90,2,2,10,10,4.99,4,5,1
90,1,1,11,-10,-6,-10,-5,2
90,1,2,11,10,5,10,6,2
90,2,1,11,-10,-6,-10,-5,2
90,2,2,11,10,5,10,6,2
90,1,1,12,-10,-12,-8,-10,2
90,1,2,12,8,10,10,12,2
90,2,1,12,-10,-12,-8,-10,2
90,2,2,12,8,10,10,12,2
91,1,1,1,-5,-15,-15,-5,2
91,1,2,1,15,5,5,15,2
91,2,1,1,-5,-15,-15,-5,1
91,2,2,1,15,5,5,15,2
91,1,1,2,-5,-15,-6,-5,2
91,1,2,2,6,5,5,15,1
91,2,1,2,-5,-15,-6,-5,2
91,2,2,2,6,5,5,15,2
91,1,1,3,-5,-6,-6,-5,1
91,1,2,3,6,5,5,6,2
91,2,1,3,-5,-6,-6,-5,1
91,2,2,3,6,5,5,6,2
91,1,1,4,-5,-20,-20,-5,1
91,1,2,4,20,5,5,20,2
91,2,1,4,-5,-20,-20,-5,2
91,2,2,4,20,5,5,20,2
91,1,1,5,-5,-10,-6,-5,2
91,1,2,5,6,5,5,10,1
91,2,1,5,-5,-10,-6,-5,2
91,2,2,5,6,5,5,10,2
91,1,1,6,-10,-12,-12,-10,2
91,1,2,6,12,10,10,12,2
91,2,1,6,-10,-12,-12,-10,2
91,2,2,6,12,10,10,12,2
91,1,1,7,-5,-20,-10,-5,2
91,1,2,7,10,5,5,20,1
91,2,1,7,-5,-20,-10,-5,2
91,2,2,7,10,5,5,20,2
91,1,1,8,-5,-10,-10,-5,2
91,1,2,8,10,5,5,10,2
91,2,1,8,-5,-10,-10,-5,2
91,2,2,8,10,5,5,10,2
91,1,1,9,-6,-5,-10,-4.99,1
91,1,2,9,10,4.99,6,5,2
91,2,1,9,-6,-5,-10,-4.99,1
91,2,2,9,10,4.99,6,5,2
91,1,1,10,-4,-5,-10,-4.99,1
91,1,2,10,10,4.99,4,5,2
91,2,1,10,-4,-5,-10,-4.99,2
91,2,2,10,10,4.99,4,5,2
91,1,1,11,-10,-6,-10,-5,2
91,1,2,11,10,5,10,6,2
91,2,1,11,-10,-6,-10,-5,2
91,2,2,11,10,5,10,6,2
91,1,1,12,-10,-12,-8,-10,2
91,1,2,12,8,10,10,12,2
91,2,1,12,-10,-12,-8,-10,2
91,2,2,12,8,10,10,12,2
92,1,1,1,-5,-15,-15,-5,1
92,1,2,1,15,5,5,15,1
92,2,1,1,-5,-15,-15,-5,1
92,2,2,1,15,5,5,15,1
92,1,1,2,-5,-15,-6,-5,1
92,1,2,2,6,5,5,15,1
92,2,1,2,-5,-15,-6,-5,2
92,2,2,2,6,5,5,15,2
92,1,1,3,-5,-6,-6,-5,2
92,1,2,3,6,5,5,6,1
92,2,1,3,-5,-6,-6,-5,1
92,2,2,3,6,5,5,6,1
92,1,1,4,-5,-20,-20,-5,1
92,1,2,4,20,5,5,20,2
92,2,1,4,-5,-20,-20,-5,1
92,2,2,4,20,5,5,20,2
92,1,1,5,-5,-10,-6,-5,1
92,1,2,5,6,5,5,10,1
92,2,1,5,-5,-10,-6,-5,1
92,2,2,5,6,5,5,10,1
92,1,1,6,-10,-12,-12,-10,2
92,1,2,6,12,10,10,12,1
92,2,1,6,-10,-12,-12,-10,1
92,2,2,6,12,10,10,12,1
92,1,1,7,-5,-20,-10,-5,1
92,1,2,7,10,5,5,20,1
92,2,1,7,-5,-20,-10,-5,2
92,2,2,7,10,5,5,20,2
92,1,1,8,-5,-10,-10,-5,1
92,1,2,8,10,5,5,10,1
92,2,1,8,-5,-10,-10,-5,1
92,2,2,8,10,5,5,10,2
92,1,1,9,-6,-5,-10,-4.99,1
92,1,2,9,10,4.99,6,5,2
92,2,1,9,-6,-5,-10,-4.99,1
92,2,2,9,10,4.99,6,5,2
92,1,1,10,-4,-5,-10,-4.99,1
92,1,2,10,10,4.99,4,5,1
92,2,1,10,-4,-5,-10,-4.99,1
92,2,2,10,10,4.99,4,5,2
92,1,1,11,-10,-6,-10,-5,1
92,1,2,11,10,5,10,6,2
92,2,1,11,-10,-6,-10,-5,2
92,2,2,11,10,5,10,6,2
92,1,1,12,-10,-12,-8,-10,2
92,1,2,12,8,10,10,12,2
92,2,1,12,-10,-12,-8,-10,2
92,2,2,12,8,10,10,12,2
93,1,1,1,-5,-15,-15,-5,1
93,1,2,1,15,5,5,15,1
93,2,1,1,-5,-15,-15,-5,2
93,2,2,1,15,5,5,15,2
93,1,1,2,-5,-15,-6,-5,2
93,1,2,2,6,5,5,15,1
93,2,1,2,-5,-15,-6,-5,2
93,2,2,2,6,5,5,15,1
93,1,1,3,-5,-6,-6,-5,1
93,1,2,3,6,5,5,6,1
93,2,1,3,-5,-6,-6,-5,2
93,2,2,3,6,5,5,6,2
93,1,1,4,-5,-20,-20,-5,1
93,1,2,4,20,5,5,20,2
93,2,1,4,-5,-20,-20,-5,2
93,2,2,4,20,5,5,20,2
93,1,1,5,-5,-10,-6,-5,2
93,1,2,5,6,5,5,10,1
93,2,1,5,-5,-10,-6,-5,2
93,2,2,5,6,5,5,10,1
93,1,1,6,-10,-12,-12,-10,1
93,1,2,6,12,10,10,12,1
93,2,1,6,-10,-12,-12,-10,2
93,2,2,6,12,10,10,12,1
93,1,1,7,-5,-20,-10,-5,2
93,1,2,7,10,5,5,20,1
93,2,1,7,-5,-20,-10,-5,2
93,2,2,7,10,5,5,20,1
93,1,1,8,-5,-10,-10,-5,1
93,1,2,8,10,5,5,10,1
93,2,1,8,-5,-10,-10,-5,2
93,2,2,8,10,5,5,10,2
93,1,1,9,-6,-5,-10,-4.99,1
93,1,2,9,10,4.99,6,5,2
93,2,1,9,-6,-5,-10,-4.99,2
93,2,2,9,10,4.99,6,5,2
93,1,1,10,-4,-5,-10,-4.99,1
93,1,2,10,10,4.99,4,5,2
93,2,1,10,-4,-5,-10,-4.99,1
93,2,2,10,10,4.99,4,5,2
93,1,1,11,-10,-6,-10,-5,2
93,1,2,11,10,5,10,6,2
93,2,1,11,-10,-6,-10,-5,2
93,2,2,11,10,5,10,6,2
93,1,1,12,-10,-12,-8,-10,2
93,1,2,12,8,10,10,12,2
93,2,1,12,-10,-12,-8,-10,2
93,2,2,12,8,10,10,12,2
94,1,1,1,-5,-15,-15,-5,1
94,1,2,1,15,5,5,15,1
94,2,1,1,-5,-15,-15,-5,1
94,2,2,1,15,5,5,15,1
94,1,1,2,-5,-15,-6,-5,2
94,1,2,2,6,5,5,15,1
94,2,1,2,-5,-15,-6,-5,1
94,2,2,2,6,5,5,15,2
94,1,1,3,-5,-6,-6,-5,1
94,1,2,3,6,5,5,6,1
94,2,1,3,-5,-6,-6,-5,2
94,2,2,3,6,5,5,6,1
94,1,1,4,-5,-20,-20,-5,1
94,1,2,4,20,5,5,20,1
94,2,1,4,-5,-20,-20,-5,1
94,2,2,4,20,5,5,20,2
94,1,1,5,-5,-10,-6,-5,1
94,1,2,5,6,5,5,10,1
94,2,1,5,-5,-10,-6,-5,2
94,2,2,5,6,5,5,10,1
94,1,1,6,-10,-12,-12,-10,1
94,1,2,6,12,10,10,12,1
94,2,1,6,-10,-12,-12,-10,1
94,2,2,6,12,10,10,12,1
94,1,1,7,-5,-20,-10,-5,1
94,1,2,7,10,5,5,20,1
94,2,1,7,-5,-20,-10,-5,1
94,2,2,7,10,5,5,20,1
94,1,1,8,-5,-10,-10,-5,1
94,1,2,8,10,5,5,10,1
94,2,1,8,-5,-10,-10,-5,2
94,2,2,8,10,5,5,10,2
94,1,1,9,-6,-5,-10,-4.99,1
94,1,2,9,10,4.99,6,5,1
94,2,1,9,-6,-5,-10,-4.99,1
94,2,2,9,10,4.99,6,5,1
94,1,1,10,-4,-5,-10,-4.99,1
94,1,2,10,10,4.99,4,5,1
94,2,1,10,-4,-5,-10,-4.99,1
94,2,2,10,10,4.99,4,5,1
94,1,1,11,-10,-6,-10,-5,2
94,1,2,11,10,5,10,6,1
94,2,1,11,-10,-6,-10,-5,2
94,2,2,11,10,5,10,6,2
94,1,1,12,-10,-12,-8,-10,2
94,1,2,12,8,10,10,12,2
94,2,1,12,-10,-12,-8,-10,2
94,2,2,12,8,10,10,12,2
95,1,1,1,-5,-15,-15,-5,1
95,1,2,1,15,5,5,15,1
95,2,1,1,-5,-15,-15,-5,1
95,2,2,1,15,5,5,15,1
95,1,1,2,-5,-15,-6,-5,1
95,1,2,2,6,5,5,15,1
95,2,1,2,-5,-15,-6,-5,1
95,2,2,2,6,5,5,15,1
95,1,1,3,-5,-6,-6,-5,1
95,1,2,3,6,5,5,6,1
95,2,1,3,-5,-6,-6,-5,1
95,2,2,3,6,5,5,6,1
95,1,1,4,-5,-20,-20,-5,1
95,1,2,4,20,5,5,20,1
95,2,1,4,-5,-20,-20,-5,1
95,2,2,4,20,5,5,20,1
95,1,1,5,-5,-10,-6,-5,1
95,1,2,5,6,5,5,10,1
95,2,1,5,-5,-10,-6,-5,1
95,2,2,5,6,5,5,10,1
95,1,1,6,-10,-12,-12,-10,1
95,1,2,6,12,10,10,12,1
95,2,1,6,-10,-12,-12,-10,1
95,2,2,6,12,10,10,12,1
95,1,1,7,-5,-20,-10,-5,1
95,1,2,7,10,5,5,20,2
95,2,1,7,-5,-20,-10,-5,1
95,2,2,7,10,5,5,20,1
95,1,1,8,-5,-10,-10,-5,1
95,1,2,8,10,5,5,10,1
95,2,1,8,-5,-10,-10,-5,1
95,2,2,8,10,5,5,10,1
95,1,1,9,-6,-5,-10,-4.99,1
95,1,2,9,10,4.99,6,5,1
95,2,1,9,-6,-5,-10,-4.99,1
95,2,2,9,10,4.99,6,5,1
95,1,1,10,-4,-5,-10,-4.99,1
95,1,2,10,10,4.99,4,5,1
95,2,1,10,-4,-5,-10,-4.99,1
95,2,2,10,10,4.99,4,5,1
95,1,1,11,-10,-6,-10,-5,2
95,1,2,11,10,5,10,6,2
95,2,1,11,-10,-6,-10,-5,2
95,2,2,11,10,5,10,6,2
95,1,1,12,-10,-12,-8,-10,2
95,1,2,12,8,10,10,12,2
95,2,1,12,-10,-12,-8,-10,2
95,2,2,12,8,10,10,12,2
96,1,1,1,-5,-15,-15,-5,1
96,1,2,1,15,5,5,15,1
96,2,1,1,-5,-15,-15,-5,1
96,2,2,1,15,5,5,15,1
96,1,1,2,-5,-15,-6,-5,1
96,1,2,2,6,5,5,15,1
96,2,1,2,-5,-15,-6,-5,1
96,2,2,2,6,5,5,15,1
96,1,1,3,-5,-6,-6,-5,1
96,1,2,3,6,5,5,6,2
96,2,1,3,-5,-6,-6,-5,1
96,2,2,3,6,5,5,6,2
96,1,1,4,-5,-20,-20,-5,1
96,1,2,4,20,5,5,20,1
96,2,1,4,-5,-20,-20,-5,1
96,2,2,4,20,5,5,20,1
96,1,1,5,-5,-10,-6,-5,1
96,1,2,5,6,5,5,10,1
96,2,1,5,-5,-10,-6,-5,1
96,2,2,5,6,5,5,10,2
96,1,1,6,-10,-12,-12,-10,1
96,1,2,6,12,10,10,12,1
96,2,1,6,-10,-12,-12,-10,1
96,2,2,6,12,10,10,12,2
96,1,1,7,-5,-20,-10,-5,1
96,1,2,7,10,5,5,20,1
96,2,1,7,-5,-20,-10,-5,1
96,2,2,7,10,5,5,20,1
96,1,1,8,-5,-10,-10,-5,1
96,1,2,8,10,5,5,10,1
96,2,1,8,-5,-10,-10,-5,1
96,2,2,8,10,5,5,10,2
96,1,1,9,-6,-5,-10,-4.99,1
96,1,2,9,10,4.99,6,5,1
96,2,1,9,-6,-5,-10,-4.99,1
96,2,2,9,10,4.99,6,5,1
96,1,1,10,-4,-5,-10,-4.99,1
96,1,2,10,10,4.99,4,5,1
96,2,1,10,-4,-5,-10,-4.99,1
96,2,2,10,10,4.99,4,5,1
96,1,1,11,-10,-6,-10,-5,2
96,1,2,11,10,5,10,6,2
96,2,1,11,-10,-6,-10,-5,2
96,2,2,11,10,5,10,6,2
96,1,1,12,-10,-12,-8,-10,2
96,1,2,12,8,10,10,12,2
96,2,1,12,-10,-12,-8,-10,2
96,2,2,12,8,10,10,12,2
